"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"MARUTI","EQ","29-Jul-2020","6,282.80","6,269.95","6,295.00","6,118.95","6,192.00","6,185.15","6,196.86","20,57,207","12,74,82,14,359.50","1,54,097","4,70,601","22.88"
"MARUTI","EQ","30-Jul-2020","6,185.15","6,184.05","6,393.65","6,170.05","6,260.00","6,265.40","6,318.70","22,17,867","14,01,40,45,828.35","1,56,205","4,90,512","22.12"
"MARUTI","EQ","31-Jul-2020","6,265.40","6,265.00","6,379.85","6,209.00","6,260.00","6,262.75","6,287.71","16,13,555","10,14,55,60,781.10","1,18,083","3,87,927","24.04"
"MARUTI","EQ","03-Aug-2020","6,262.75","6,380.00","6,437.45","6,125.05","6,172.00","6,165.20","6,247.42","18,36,582","11,47,38,91,228.30","1,42,978","3,81,819","20.79"
"MARUTI","EQ","04-Aug-2020","6,165.20","6,199.00","6,376.85","6,185.00","6,360.55","6,358.95","6,301.15","12,23,516","7,70,95,52,984.55","1,02,411","2,00,366","16.38"
"MARUTI","EQ","05-Aug-2020","6,358.95","6,388.90","6,597.70","6,380.00","6,517.00","6,526.25","6,523.90","22,78,683","14,86,58,89,021.95","1,68,264","5,03,778","22.11"
"MARUTI","EQ","06-Aug-2020","6,526.25","6,534.95","6,585.85","6,434.40","6,551.25","6,555.75","6,498.88","12,33,253","8,01,47,64,094.60","1,03,982","1,48,369","12.03"
"MARUTI","EQ","07-Aug-2020","6,555.75","6,498.00","6,749.50","6,481.85","6,665.00","6,679.00","6,645.66","15,68,000","10,42,04,00,274.55","1,22,724","2,86,218","18.25"
"MARUTI","EQ","10-Aug-2020","6,679.00","6,690.00","6,728.70","6,576.00","6,599.00","6,608.90","6,645.25","16,01,753","10,64,40,45,510.15","1,03,576","2,92,695","18.27"
"MARUTI","EQ","11-Aug-2020","6,608.90","6,665.00","6,713.50","6,611.00","6,648.70","6,649.20","6,656.90","8,80,811","5,86,34,68,565.65","75,125","1,03,962","11.80"
"MARUTI","EQ","12-Aug-2020","6,649.20","6,609.95","6,778.05","6,592.10","6,730.05","6,730.30","6,708.04","11,14,994","7,47,94,27,644.70","76,689","2,11,836","19.00"
"MARUTI","EQ","13-Aug-2020","6,730.30","6,729.95","6,772.00","6,655.00","6,732.00","6,731.65","6,720.91","10,87,096","7,30,62,79,354.80","82,991","1,35,660","12.48"
"MARUTI","EQ","14-Aug-2020","6,731.65","6,740.00","6,745.15","6,552.05","6,598.95","6,588.20","6,637.52","9,05,798","6,01,22,49,380.45","76,687","1,60,256","17.69"
"MARUTI","EQ","17-Aug-2020","6,588.20","6,660.00","6,789.95","6,588.20","6,760.10","6,768.40","6,703.34","10,28,545","6,89,46,90,547.40","80,388","1,51,803","14.76"
"MARUTI","EQ","18-Aug-2020","6,768.40","6,768.40","6,924.90","6,760.90","6,891.00","6,893.10","6,866.97","13,22,542","9,08,18,51,848.60","94,241","2,53,888","19.20"
"MARUTI","EQ","19-Aug-2020","6,893.10","6,924.00","7,014.70","6,885.05","6,999.45","6,990.30","6,967.39","13,26,450","9,24,18,98,711.45","86,982","2,99,212","22.56"
"MARUTI","EQ","20-Aug-2020","6,990.30","6,891.10","6,999.00","6,880.05","6,964.00","6,974.70","6,961.60","9,58,233","6,67,08,35,970.25","64,977","1,40,623","14.68"
"MARUTI","EQ","21-Aug-2020","6,974.70","7,048.00","7,065.00","6,951.00","6,980.00","6,973.00","6,997.52","9,71,836","6,80,04,45,838.30","76,543","1,92,098","19.77"
"MARUTI","EQ","24-Aug-2020","6,973.00","6,985.00","7,100.00","6,955.00","7,091.45","7,082.50","7,038.05","9,61,178","6,76,48,15,408.55","78,921","1,82,906","19.03"
"MARUTI","EQ","25-Aug-2020","7,082.50","7,100.00","7,175.70","7,075.65","7,111.00","7,109.95","7,130.69","10,47,628","7,47,03,10,210.90","81,427","2,03,871","19.46"
"MARUTI","EQ","26-Aug-2020","7,109.95","7,110.00","7,158.00","6,972.00","7,017.05","7,008.65","7,059.20","9,92,395","7,00,55,14,681.50","91,608","3,27,710","33.02"
"MARUTI","EQ","27-Aug-2020","7,008.65","7,043.00","7,127.70","6,960.80","7,114.50","7,098.00","7,025.05","11,58,982","8,14,19,05,586.90","86,504","4,57,423","39.47"
"MARUTI","EQ","28-Aug-2020","7,098.00","7,125.00","7,156.00","7,028.45","7,106.60","7,104.10","7,101.60","10,19,984","7,24,35,16,750.30","88,135","1,67,530","16.42"
"MARUTI","EQ","31-Aug-2020","7,104.10","7,138.00","7,160.00","6,790.45","6,815.45","6,839.95","6,927.38","15,80,778","10,95,06,43,154.45","1,30,089","5,29,677","33.51"
"MARUTI","EQ","01-Sep-2020","6,839.95","6,860.45","7,018.70","6,802.00","6,912.00","6,905.65","6,929.84","11,17,127","7,74,15,13,231.55","93,743","1,92,159","17.20"
"MARUTI","EQ","02-Sep-2020","6,905.65","6,905.50","6,980.00","6,852.40","6,931.05","6,920.75","6,913.90","7,76,393","5,36,79,00,766.50","66,495","1,57,689","20.31"
"MARUTI","EQ","03-Sep-2020","6,920.75","6,925.00","7,116.90","6,920.75","7,075.05","7,072.60","7,049.13","9,47,751","6,68,08,20,760.15","94,430","1,92,005","20.26"
"MARUTI","EQ","04-Sep-2020","7,072.60","6,985.00","7,324.00","6,965.05","7,210.00","7,190.10","7,222.25","21,85,296","15,78,27,64,147.00","1,60,897","2,74,118","12.54"
"MARUTI","EQ","07-Sep-2020","7,190.10","7,225.00","7,300.00","7,129.25","7,222.25","7,209.15","7,211.66","13,48,919","9,72,79,44,733.05","1,08,181","1,96,685","14.58"
"MARUTI","EQ","08-Sep-2020","7,209.15","7,220.00","7,278.00","7,137.65","7,220.00","7,224.00","7,224.01","11,45,075","8,27,20,33,370.55","87,288","3,51,196","30.67"
"MARUTI","EQ","09-Sep-2020","7,224.00","7,200.00","7,256.35","7,121.20","7,227.00","7,215.25","7,184.74","12,73,303","9,14,83,49,628.65","1,02,091","4,67,218","36.69"
"MARUTI","EQ","10-Sep-2020","7,215.25","7,264.00","7,299.40","7,168.00","7,219.20","7,231.65","7,232.95","9,78,701","7,07,88,92,166.60","71,947","2,48,131","25.35"
"MARUTI","EQ","11-Sep-2020","7,231.65","7,279.95","7,349.90","7,175.00","7,181.20","7,193.60","7,248.64","13,83,019","10,02,50,04,989.80","1,05,158","2,60,032","18.80"
"MARUTI","EQ","14-Sep-2020","7,193.60","7,219.00","7,239.60","7,085.00","7,110.05","7,128.85","7,152.02","10,03,493","7,17,70,00,743.30","77,457","2,47,294","24.64"
"MARUTI","EQ","15-Sep-2020","7,128.85","7,164.00","7,175.00","7,005.00","7,050.00","7,052.80","7,071.67","8,94,418","6,32,50,31,614.55","62,872","2,03,426","22.74"
"MARUTI","EQ","16-Sep-2020","7,052.80","7,074.00","7,169.00","7,041.00","7,055.00","7,057.95","7,092.58","9,20,587","6,52,93,34,712.40","70,542","2,07,318","22.52"
"MARUTI","EQ","17-Sep-2020","7,057.95","7,049.50","7,112.90","6,941.00","7,110.00","7,085.85","7,007.85","11,33,421","7,94,28,43,434.50","1,01,117","2,35,674","20.79"
"MARUTI","EQ","18-Sep-2020","7,085.85","7,148.00","7,149.00","6,931.60","6,956.75","6,964.75","7,018.94","11,43,560","8,02,65,79,901.15","89,872","3,59,894","31.47"
"MARUTI","EQ","21-Sep-2020","6,964.75","6,964.75","6,986.90","6,590.00","6,631.50","6,626.95","6,762.10","12,90,483","8,72,63,77,367.25","1,19,484","3,70,840","28.74"
"MARUTI","EQ","22-Sep-2020","6,626.95","6,675.00","6,685.95","6,312.35","6,415.55","6,440.55","6,455.87","26,66,025","17,21,15,15,580.25","2,29,779","8,58,980","32.22"
"MARUTI","EQ","23-Sep-2020","6,440.55","6,462.00","6,549.95","6,380.00","6,489.00","6,501.30","6,481.09","14,56,257","9,43,81,28,597.85","1,29,964","3,20,564","22.01"
"MARUTI","EQ","24-Sep-2020","6,501.30","6,435.00","6,486.80","6,270.15","6,301.55","6,297.70","6,322.38","12,37,679","7,82,50,72,047.85","1,15,569","5,17,986","41.85"
"MARUTI","EQ","25-Sep-2020","6,297.70","6,395.00","6,518.55","6,331.00","6,488.00","6,497.70","6,433.34","13,16,469","8,46,92,88,870.80","1,10,741","3,54,475","26.93"
"MARUTI","EQ","28-Sep-2020","6,497.70","6,579.00","6,720.00","6,542.30","6,711.90","6,703.00","6,670.16","10,99,630","7,33,47,06,220.85","1,00,545","3,52,259","32.03"
"MARUTI","EQ","29-Sep-2020","6,703.00","6,749.00","6,813.30","6,671.00","6,739.00","6,742.75","6,745.04","11,99,391","8,08,99,42,113.70","93,606","3,14,859","26.25"
"MARUTI","EQ","30-Sep-2020","6,742.75","6,710.00","6,779.95","6,671.00","6,733.00","6,743.45","6,728.28","8,12,841","5,46,90,18,802.05","77,755","1,65,269","20.33"
"MARUTI","EQ","01-Oct-2020","6,743.45","6,838.20","6,909.00","6,775.40","6,795.00","6,796.30","6,842.01","12,56,003","8,59,35,84,731.70","97,656","3,26,967","26.03"
"MARUTI","EQ","05-Oct-2020","6,796.30","6,865.00","6,877.60","6,745.00","6,835.00","6,818.85","6,814.17","8,33,481","5,67,94,78,383.55","67,471","2,12,263","25.47"
"MARUTI","EQ","06-Oct-2020","6,818.85","6,858.00","6,939.80","6,830.00","6,891.00","6,892.40","6,893.38","7,56,215","5,21,28,75,293.70","64,506","1,29,607","17.14"
"MARUTI","EQ","07-Oct-2020","6,892.40","6,920.00","7,070.00","6,865.55","7,052.10","7,046.90","6,989.94","11,01,957","7,70,26,18,064.20","97,040","2,90,600","26.37"
"MARUTI","EQ","08-Oct-2020","7,046.90","7,090.00","7,140.00","7,021.00","7,068.15","7,079.85","7,074.26","8,51,205","6,02,16,47,929.25","72,570","1,85,537","21.80"
"MARUTI","EQ","09-Oct-2020","7,079.85","7,060.00","7,159.00","7,001.00","7,059.50","7,062.40","7,082.16","8,39,682","5,94,67,64,105.75","64,951","1,96,410","23.39"
"MARUTI","EQ","12-Oct-2020","7,062.40","7,110.00","7,155.00","7,005.00","7,135.00","7,136.65","7,092.96","7,99,713","5,67,23,29,507.40","63,216","2,01,144","25.15"
"MARUTI","EQ","13-Oct-2020","7,136.65","7,135.00","7,185.00","7,022.00","7,028.00","7,032.90","7,099.92","8,19,418","5,81,78,01,716.80","65,990","2,04,620","24.97"
"MARUTI","EQ","14-Oct-2020","7,032.90","7,040.00","7,075.00","6,927.45","6,990.00","7,002.35","6,984.67","7,79,634","5,44,54,84,594.05","53,493","1,64,201","21.06"
"MARUTI","EQ","15-Oct-2020","7,002.35","7,029.00","7,049.90","6,857.70","6,874.80","6,892.60","6,971.27","6,81,321","4,74,96,74,139.90","54,699","1,26,297","18.54"
"MARUTI","EQ","16-Oct-2020","6,892.60","6,895.00","6,980.00","6,863.00","6,905.00","6,894.90","6,920.24","6,57,914","4,55,29,22,593.95","49,182","1,38,393","21.04"
"MARUTI","EQ","19-Oct-2020","6,894.90","6,975.00","6,980.00","6,825.00","6,845.55","6,851.95","6,873.55","5,48,472","3,76,99,48,634.95","44,043","98,893","18.03"
"MARUTI","EQ","20-Oct-2020","6,851.95","6,817.00","6,949.00","6,810.00","6,845.00","6,844.60","6,877.34","6,59,864","4,53,81,09,284.65","63,746","2,05,553","31.15"
"MARUTI","EQ","21-Oct-2020","6,844.60","6,904.00","6,947.60","6,764.65","6,860.00","6,861.85","6,876.18","9,11,969","6,27,08,64,676.75","83,787","2,38,572","26.16"
"MARUTI","EQ","22-Oct-2020","6,861.85","6,828.00","6,860.00","6,775.20","6,809.00","6,811.55","6,808.01","5,84,542","3,97,95,69,604.85","51,489","1,73,752","29.72"
"MARUTI","EQ","23-Oct-2020","6,811.55","6,858.00","7,124.70","6,832.00","7,102.00","7,103.25","7,021.17","17,58,999","12,35,02,26,605.50","1,30,909","3,97,760","22.61"
"MARUTI","EQ","26-Oct-2020","7,103.25","7,100.00","7,161.30","6,935.05","7,056.50","7,054.80","7,056.34","15,59,361","11,00,33,86,754.05","1,33,834","3,67,279","23.55"
"MARUTI","EQ","27-Oct-2020","7,054.80","7,067.00","7,209.75","7,053.00","7,148.00","7,158.40","7,139.86","14,61,819","10,43,71,82,840.50","1,67,498","5,41,628","37.05"
"MARUTI","EQ","28-Oct-2020","7,158.40","7,194.95","7,332.00","7,110.00","7,173.00","7,186.05","7,240.73","16,45,177","11,91,22,83,599.25","1,79,960","4,92,932","29.96"
"MARUTI","EQ","29-Oct-2020","7,186.05","7,114.00","7,199.00","6,986.70","7,084.00","7,117.70","7,092.42","14,34,853","10,17,65,81,548.45","1,35,003","2,71,487","18.92"
"MARUTI","EQ","30-Oct-2020","7,117.70","7,079.05","7,110.00","6,881.00","6,938.00","6,965.15","6,979.63","13,60,249","9,49,40,32,473.25","1,04,074","2,70,369","19.88"
"MARUTI","EQ","02-Nov-2020","6,965.15","7,044.90","7,053.40","6,850.00","6,875.45","6,868.35","6,919.73","10,59,351","7,33,04,21,439.95","81,137","2,01,745","19.04"
"MARUTI","EQ","03-Nov-2020","6,868.35","6,940.00","6,963.25","6,852.45","6,909.50","6,913.35","6,911.86","9,26,491","6,40,37,74,788.80","77,876","2,51,139","27.11"
"MARUTI","EQ","04-Nov-2020","6,913.35","6,913.35","7,054.00","6,909.50","6,952.00","6,954.05","6,976.60","9,01,404","6,28,87,38,535.00","92,135","2,18,157","24.20"
"MARUTI","EQ","05-Nov-2020","6,954.05","7,020.00","7,104.90","6,979.65","7,098.00","7,092.80","7,057.99","8,43,221","5,95,14,43,565.80","75,538","2,92,162","34.65"
"MARUTI","EQ","06-Nov-2020","7,092.80","7,092.00","7,135.00","6,890.00","6,900.00","6,907.60","6,977.64","13,78,439","9,61,82,51,913.70","1,29,824","5,18,949","37.65"
"MARUTI","EQ","09-Nov-2020","6,907.60","6,989.95","7,032.60","6,815.00","6,862.85","6,872.15","6,887.51","14,79,540","10,19,03,52,638.65","1,23,273","6,05,879","40.95"
"MARUTI","EQ","10-Nov-2020","6,872.15","6,973.10","6,974.00","6,761.45","6,796.00","6,793.45","6,805.87","16,95,413","11,53,87,52,657.75","1,78,870","8,62,220","50.86"
"MARUTI","EQ","11-Nov-2020","6,793.45","6,859.00","6,904.00","6,753.10","6,855.00","6,857.35","6,849.57","14,81,918","10,15,05,03,579.50","1,26,580","6,72,076","45.35"
"MARUTI","EQ","12-Nov-2020","6,857.35","6,857.00","6,930.00","6,792.00","6,830.00","6,836.85","6,849.14","14,18,041","9,71,23,61,756.45","1,10,725","6,37,888","44.98"
"MARUTI","EQ","13-Nov-2020","6,836.85","6,880.00","6,880.00","6,786.00","6,812.80","6,809.25","6,820.16","9,70,632","6,61,98,68,811.30","86,303","3,59,690","37.06"
"MARUTI","EQ","14-Nov-2020","6,809.25","6,850.00","6,859.90","6,835.00","6,852.00","6,852.25","6,851.62","1,28,193","87,83,29,280.10","15,604","56,078","43.74"
"MARUTI","EQ","17-Nov-2020","6,852.25","6,865.00","6,996.90","6,863.00","6,987.00","6,981.45","6,945.06","12,43,068","8,63,31,80,855.50","1,05,517","5,27,415","42.43"
"MARUTI","EQ","18-Nov-2020","6,981.45","6,979.95","7,070.00","6,948.00","7,057.50","7,054.30","7,017.14","14,00,300","9,82,60,94,883.05","1,08,676","4,58,370","32.73"
"MARUTI","EQ","19-Nov-2020","7,054.30","7,031.00","7,130.00","6,915.20","6,949.00","6,963.30","7,064.08","13,05,695","9,22,35,29,939.50","1,07,063","3,55,421","27.22"
"MARUTI","EQ","20-Nov-2020","6,963.30","6,959.55","7,020.00","6,904.00","6,959.00","6,965.85","6,966.07","9,23,474","6,43,29,88,472.95","69,257","2,30,846","25.00"
"MARUTI","EQ","23-Nov-2020","6,965.85","7,040.00","7,044.00","6,932.60","6,986.50","6,987.75","6,982.52","7,35,755","5,13,74,24,418.45","62,356","2,96,127","40.25"
"MARUTI","EQ","24-Nov-2020","6,987.75","7,050.00","7,209.00","7,050.00","7,139.50","7,158.40","7,162.39","19,10,670","13,68,49,65,590.60","1,50,270","6,34,221","33.19"
"MARUTI","EQ","25-Nov-2020","7,158.40","7,250.00","7,252.35","7,017.00","7,057.00","7,055.70","7,142.88","9,47,742","6,76,96,10,176.95","87,048","2,72,695","28.77"
"MARUTI","EQ","26-Nov-2020","7,055.70","7,080.00","7,098.00","6,903.00","7,004.00","6,994.25","6,961.20","10,68,945","7,44,11,41,747.75","97,102","2,83,794","26.55"
"MARUTI","EQ","27-Nov-2020","6,994.25","7,040.30","7,111.00","6,930.00","6,985.00","7,035.80","7,048.97","21,23,905","14,97,13,37,733.10","1,08,503","11,84,902","55.79"
"MARUTI","EQ","01-Dec-2020","7,035.80","7,141.80","7,141.80","6,975.20","7,100.00","7,101.70","7,068.01","10,76,695","7,61,00,88,466.30","89,996","3,66,922","34.08"
"MARUTI","EQ","02-Dec-2020","7,101.70","7,110.00","7,220.00","7,105.00","7,204.00","7,206.50","7,181.43","11,06,734","7,94,79,28,581.40","92,259","3,83,038","34.61"
"MARUTI","EQ","03-Dec-2020","7,206.50","7,250.00","7,782.85","7,249.60","7,735.00","7,739.10","7,574.14","38,46,792","29,13,61,25,689.65","2,96,652","10,18,274","26.47"
"MARUTI","EQ","04-Dec-2020","7,739.10","7,798.00","7,882.65","7,641.25","7,800.00","7,803.15","7,784.46","23,93,536","18,63,23,82,682.95","1,70,701","6,15,814","25.73"
"MARUTI","EQ","07-Dec-2020","7,803.15","7,828.80","7,835.00","7,690.00","7,738.05","7,743.40","7,766.34","10,37,296","8,05,59,89,987.25","76,049","3,22,903","31.13"
"MARUTI","EQ","08-Dec-2020","7,743.40","7,748.00","8,013.15","7,700.00","7,754.00","7,762.70","7,828.18","18,85,285","14,75,83,58,263.90","1,44,666","3,12,975","16.60"
"MARUTI","EQ","09-Dec-2020","7,762.70","7,775.00","7,799.95","7,692.00","7,708.00","7,709.25","7,726.95","8,22,760","6,35,74,25,825.30","79,099","2,51,115","30.52"
"MARUTI","EQ","10-Dec-2020","7,709.25","7,760.00","7,850.00","7,710.00","7,727.90","7,736.00","7,776.21","11,86,739","9,22,83,30,393.20","88,280","1,66,849","14.06"
"MARUTI","EQ","11-Dec-2020","7,736.00","7,779.95","7,795.70","7,700.00","7,715.20","7,733.55","7,738.70","7,06,875","5,47,02,94,540.80","50,626","1,83,137","25.91"
"MARUTI","EQ","14-Dec-2020","7,733.55","7,810.00","7,825.00","7,655.00","7,684.00","7,696.80","7,713.84","10,38,032","8,00,72,11,706.10","85,812","2,82,168","27.18"
"MARUTI","EQ","15-Dec-2020","7,696.80","7,696.80","7,790.00","7,640.55","7,772.00","7,765.25","7,720.89","8,91,801","6,88,54,95,987.85","72,561","2,74,127","30.74"
"MARUTI","EQ","16-Dec-2020","7,765.25","7,820.00","7,899.00","7,770.00","7,773.00","7,796.35","7,820.28","9,63,504","7,53,48,66,640.50","78,504","2,19,833","22.82"
"MARUTI","EQ","17-Dec-2020","7,796.35","7,799.90","7,831.90","7,625.00","7,664.00","7,694.00","7,743.96","7,34,075","5,68,46,46,346.30","55,091","2,60,899","35.54"
"MARUTI","EQ","18-Dec-2020","7,694.00","7,714.00","7,727.00","7,541.75","7,560.00","7,559.75","7,601.76","10,78,328","8,19,71,85,519.25","86,152","4,23,555","39.28"
"MARUTI","EQ","21-Dec-2020","7,559.75","7,560.00","7,599.00","7,278.10","7,340.00","7,376.10","7,497.25","9,70,306","7,27,46,22,541.95","80,870","2,43,586","25.10"
"MARUTI","EQ","22-Dec-2020","7,376.10","7,380.00","7,438.00","7,205.10","7,401.00","7,395.40","7,323.74","11,38,240","8,33,61,78,647.50","1,04,411","3,95,569","34.75"
"MARUTI","EQ","23-Dec-2020","7,395.40","7,400.40","7,555.60","7,394.00","7,450.00","7,449.95","7,474.90","9,51,805","7,11,46,45,570.30","84,300","2,62,458","27.57"
"MARUTI","EQ","24-Dec-2020","7,449.95","7,507.25","7,532.75","7,414.20","7,449.00","7,446.05","7,463.58","5,89,281","4,39,81,47,154.50","50,741","1,12,711","19.13"
"MARUTI","EQ","28-Dec-2020","7,446.05","7,465.00","7,543.00","7,454.00","7,484.00","7,483.00","7,492.13","5,21,320","3,90,57,98,161.95","52,080","1,08,261","20.77"
"MARUTI","EQ","29-Dec-2020","7,483.00","7,520.00","7,545.00","7,418.30","7,447.50","7,452.35","7,469.74","5,38,719","4,02,40,91,462.30","50,326","1,43,100","26.56"
"MARUTI","EQ","30-Dec-2020","7,452.35","7,497.00","7,635.00","7,430.00","7,610.00","7,612.90","7,546.90","10,29,800","7,77,17,95,536.10","81,204","2,01,109","19.53"
"MARUTI","EQ","31-Dec-2020","7,612.90","7,614.65","7,697.00","7,580.00","7,654.00","7,649.60","7,646.68","9,08,515","6,94,71,19,527.40","76,829","2,39,335","26.34"
"MARUTI","EQ","01-Jan-2021","7,649.60","7,654.00","7,748.50","7,650.00","7,687.00","7,691.30","7,704.92","7,67,574","5,91,40,93,729.80","55,693","93,385","12.17"
"MARUTI","EQ","04-Jan-2021","7,691.30","7,739.00","7,755.20","7,642.60","7,691.05","7,702.30","7,697.13","5,98,645","4,60,78,46,932.35","55,195","1,71,586","28.66"
"MARUTI","EQ","05-Jan-2021","7,702.30","7,660.00","7,673.00","7,586.00","7,657.20","7,655.45","7,635.41","5,62,668","4,29,62,03,492.30","57,426","1,47,432","26.20"
"MARUTI","EQ","06-Jan-2021","7,655.45","7,654.00","7,749.00","7,555.50","7,625.25","7,628.60","7,670.88","8,40,678","6,44,87,36,327.00","66,618","2,04,373","24.31"
"MARUTI","EQ","07-Jan-2021","7,628.60","7,676.00","7,704.40","7,552.10","7,576.85","7,566.05","7,620.30","6,42,968","4,89,96,11,001.50","65,629","1,98,399","30.86"
"MARUTI","EQ","08-Jan-2021","7,566.05","7,600.00","8,060.00","7,600.00","8,003.90","8,014.90","7,900.46","25,57,157","20,20,27,26,188.90","2,06,469","6,28,669","24.58"
"MARUTI","EQ","11-Jan-2021","8,014.90","8,099.00","8,288.00","7,882.40","8,230.00","8,232.75","8,134.13","21,82,019","17,74,88,15,820.20","1,73,268","3,74,554","17.17"
"MARUTI","EQ","12-Jan-2021","8,232.75","8,161.00","8,329.00","8,140.00","8,160.00","8,188.05","8,225.92","15,14,072","12,45,46,31,354.70","1,21,926","3,38,140","22.33"
"MARUTI","EQ","13-Jan-2021","8,188.05","8,188.00","8,250.00","8,111.00","8,132.00","8,139.85","8,179.95","8,77,225","7,17,56,59,474.25","75,670","1,71,171","19.51"
"MARUTI","EQ","14-Jan-2021","8,139.85","8,164.80","8,180.00","8,023.45","8,154.00","8,149.45","8,119.67","7,18,274","5,83,21,47,158.25","75,675","1,64,673","22.93"
