"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"MARUTI","EQ","08-Aug-2022","8,841.20","8,841.20","8,998.00","8,841.00","8,914.90","8,921.95","8,923.54","5,20,993","4,64,91,00,891.75","66,218","2,66,555","51.16"
"MARUTI","EQ","10-Aug-2022","8,921.95","8,938.60","8,999.50","8,826.00","8,880.00","8,879.70","8,879.79","4,45,375","3,95,48,38,255.10","62,150","2,22,077","49.86"
"MARUTI","EQ","11-Aug-2022","8,879.70","8,955.70","8,998.00","8,724.00","8,800.00","8,813.85","8,844.12","5,08,318","4,49,56,23,365.65","64,683","2,10,213","41.35"
"MARUTI","EQ","12-Aug-2022","8,813.85","8,815.00","8,815.00","8,675.00","8,695.95","8,699.20","8,707.72","7,12,782","6,20,67,05,276.00","71,377","4,39,273","61.63"
"MARUTI","EQ","16-Aug-2022","8,699.20","8,737.15","9,040.00","8,705.05","8,992.00","9,003.70","8,928.52","9,63,726","8,60,46,50,651.65","1,16,159","4,32,488","44.88"
"MARUTI","EQ","17-Aug-2022","9,003.70","9,010.00","9,070.00","8,920.00","8,930.75","8,944.35","8,978.63","6,23,749","5,60,04,09,630.70","71,616","2,80,693","45.00"
"MARUTI","EQ","18-Aug-2022","8,944.35","8,925.00","9,012.40","8,877.00","8,950.00","8,947.70","8,935.87","4,42,229","3,95,17,00,230.50","49,764","2,15,930","48.83"
"MARUTI","EQ","19-Aug-2022","8,947.70","8,955.45","8,968.00","8,715.00","8,754.00","8,778.95","8,814.36","5,72,597","5,04,70,76,287.95","60,462","2,49,038","43.49"
"MARUTI","EQ","22-Aug-2022","8,778.95","8,751.00","8,767.45","8,602.20","8,644.70","8,628.00","8,667.98","4,88,485","4,23,41,76,233.65","50,814","2,23,838","45.82"
"MARUTI","EQ","23-Aug-2022","8,628.00","8,607.00","8,757.00","8,564.00","8,720.00","8,720.50","8,683.21","5,58,231","4,84,72,38,098.25","61,452","2,67,501","47.92"
"MARUTI","EQ","24-Aug-2022","8,720.50","8,660.00","8,772.00","8,594.00","8,683.00","8,704.00","8,680.43","4,42,582","3,84,18,01,593.05","49,238","2,06,233","46.60"
"MARUTI","EQ","25-Aug-2022","8,704.00","8,721.00","8,835.00","8,680.00","8,737.00","8,735.90","8,768.89","5,25,721","4,60,99,90,473.90","52,586","2,71,760","51.69"
"MARUTI","EQ","26-Aug-2022","8,735.90","8,800.00","8,832.75","8,706.20","8,728.00","8,720.60","8,760.09","3,98,063","3,48,70,67,922.55","59,105","2,06,252","51.81"
"MARUTI","EQ","29-Aug-2022","8,720.60","8,602.60","8,859.90","8,590.00","8,835.00","8,834.20","8,778.41","4,59,057","4,02,97,92,282.35","54,577","1,67,414","36.47"
"MARUTI","EQ","30-Aug-2022","8,834.20","8,884.80","9,164.00","8,870.00","9,051.00","9,082.25","9,067.49","10,16,312","9,21,54,03,526.40","96,862","4,37,441","43.04"
"MARUTI","EQ","01-Sep-2022","9,082.25","8,949.95","9,233.65","8,941.00","9,026.50","9,024.50","9,108.80","8,88,864","8,09,64,84,458.60","1,05,299","4,02,423","45.27"
"MARUTI","EQ","02-Sep-2022","9,024.50","9,026.50","9,149.90","8,902.10","8,910.00","8,919.60","9,028.63","6,32,909","5,71,43,01,582.55","64,451","2,66,331","42.08"
"MARUTI","EQ","05-Sep-2022","8,919.60","8,900.00","9,016.80","8,875.00","8,950.10","8,950.05","8,949.65","3,86,455","3,45,86,35,079.00","43,621","1,71,463","44.37"
"MARUTI","EQ","06-Sep-2022","8,950.05","8,984.30","9,022.75","8,870.00","8,880.95","8,888.75","8,942.31","3,97,902","3,55,81,63,864.35","36,226","1,74,310","43.81"
"MARUTI","EQ","07-Sep-2022","8,888.75","8,864.00","8,873.55","8,760.00","8,778.00","8,784.90","8,811.90","4,96,785","4,37,76,19,315.15","67,979","2,72,719","54.90"
"MARUTI","EQ","08-Sep-2022","8,784.90","8,829.00","8,885.10","8,780.00","8,796.55","8,790.65","8,831.11","4,28,924","3,78,78,74,486.20","42,815","2,28,104","53.18"
"MARUTI","EQ","09-Sep-2022","8,790.65","8,834.65","8,989.00","8,730.00","8,953.00","8,946.00","8,861.50","6,32,296","5,60,30,91,999.95","70,143","2,56,085","40.50"
"MARUTI","EQ","12-Sep-2022","8,946.00","8,969.90","9,012.30","8,904.00","8,922.00","8,927.65","8,954.11","3,83,641","3,43,51,62,246.00","48,059","1,93,731","50.50"
"MARUTI","EQ","13-Sep-2022","8,927.65","8,972.30","8,989.05","8,910.90","8,927.00","8,926.50","8,940.18","4,05,093","3,62,16,03,947.55","49,211","2,50,321","61.79"
"MARUTI","EQ","14-Sep-2022","8,926.50","8,859.85","9,000.00","8,825.70","8,980.05","8,967.20","8,953.07","5,09,547","4,56,20,08,252.90","69,023","2,69,631","52.92"
"MARUTI","EQ","15-Sep-2022","8,967.20","9,030.05","9,325.00","9,030.00","9,216.00","9,209.75","9,228.04","13,92,132","12,84,66,55,616.75","1,40,458","4,60,412","33.07"
"MARUTI","EQ","16-Sep-2022","9,209.75","9,209.50","9,315.90","9,020.05","9,173.50","9,189.65","9,160.39","10,56,382","9,67,68,76,203.60","92,586","4,37,549","41.42"
"MARUTI","EQ","19-Sep-2022","9,189.65","9,175.30","9,343.45","9,070.00","9,290.00","9,280.85","9,216.42","7,27,024","6,70,05,61,779.20","76,964","2,77,907","38.23"
"MARUTI","EQ","20-Sep-2022","9,280.85","9,339.00","9,430.00","9,250.00","9,282.00","9,300.85","9,366.72","7,47,257","6,99,93,46,953.45","86,603","3,49,522","46.77"
"MARUTI","EQ","21-Sep-2022","9,300.85","9,300.00","9,398.00","9,211.45","9,255.00","9,247.90","9,289.54","4,40,725","4,09,41,34,375.20","62,995","1,99,012","45.16"
"MARUTI","EQ","22-Sep-2022","9,247.90","9,199.00","9,435.00","9,186.00","9,419.00","9,401.85","9,341.71","5,11,112","4,77,46,58,991.95","77,963","1,77,748","34.78"
"MARUTI","EQ","23-Sep-2022","9,401.85","9,397.95","9,451.00","9,277.35","9,320.00","9,343.45","9,347.35","5,74,213","5,36,73,67,147.80","72,811","2,39,332","41.68"
"MARUTI","EQ","26-Sep-2022","9,343.45","9,270.30","9,270.30","8,800.00","8,801.00","8,834.95","8,956.04","8,65,432","7,75,08,44,219.55","98,224","4,55,639","52.65"
"MARUTI","EQ","27-Sep-2022","8,834.95","8,890.00","8,908.95","8,670.50","8,777.00","8,774.05","8,773.53","6,86,285","6,02,11,42,055.00","89,908","2,55,491","37.23"
"MARUTI","EQ","28-Sep-2022","8,774.05","8,720.00","8,850.00","8,660.05","8,702.00","8,726.75","8,765.21","6,63,740","5,81,78,20,226.85","84,909","3,48,208","52.46"
"MARUTI","EQ","29-Sep-2022","8,726.75","8,770.40","8,800.00","8,604.10","8,660.00","8,624.85","8,680.27","8,17,007","7,09,18,40,349.50","1,10,082","4,73,382","57.94"
"MARUTI","EQ","30-Sep-2022","8,624.85","8,668.00","8,872.00","8,558.20","8,836.00","8,828.15","8,738.90","6,58,982","5,75,87,77,673.70","81,947","3,13,919","47.64"
"MARUTI","BL","03-Oct-2022","8,841.20","8,828.15","8,828.15","8,828.15","8,828.15","8,828.15","8,828.15","1,56,509","1,38,16,84,928.35","1","-","-"
"MARUTI","EQ","03-Oct-2022","8,828.15","8,970.00","8,970.00","8,510.00","8,569.00","8,547.00","8,624.96","11,23,076","9,68,64,88,363.70","1,23,632","5,84,513","52.05"
"MARUTI","EQ","04-Oct-2022","8,547.00","8,699.00","8,758.55","8,630.00","8,690.00","8,690.50","8,693.37","5,03,140","4,37,39,80,340.60","73,590","1,93,078","38.37"
"MARUTI","EQ","06-Oct-2022","8,690.50","8,734.00","8,825.00","8,690.50","8,710.00","8,703.00","8,753.55","4,74,445","4,15,30,77,438.45","70,037","2,28,413","48.14"
"MARUTI","EQ","07-Oct-2022","8,703.00","8,750.00","8,845.60","8,711.00","8,783.85","8,779.10","8,784.28","4,28,616","3,76,50,81,423.70","55,955","1,26,437","29.50"
"MARUTI","EQ","10-Oct-2022","8,779.10","8,675.00","8,876.45","8,658.00","8,852.00","8,862.40","8,804.48","4,11,218","3,62,05,62,068.50","56,296","1,52,899","37.18"
"MARUTI","EQ","11-Oct-2022","8,862.40","8,811.00","8,850.00","8,665.00","8,679.15","8,684.15","8,757.11","4,22,610","3,70,08,43,330.30","61,935","1,91,963","45.42"
"MARUTI","EQ","12-Oct-2022","8,684.15","8,698.00","8,720.00","8,590.60","8,684.00","8,686.60","8,663.28","3,80,365","3,29,52,10,077.35","68,960","1,65,187","43.43"
"MARUTI","EQ","13-Oct-2022","8,686.60","8,665.00","8,785.45","8,592.00","8,664.00","8,649.55","8,664.43","3,55,605","3,08,11,14,685.70","52,563","1,51,257","42.54"
"MARUTI","EQ","14-Oct-2022","8,649.55","8,760.00","8,766.60","8,606.30","8,625.00","8,617.30","8,683.38","2,74,160","2,38,06,35,414.05","47,450","1,04,772","38.22"
"MARUTI","EQ","17-Oct-2022","8,617.30","8,610.00","8,749.70","8,567.05","8,744.00","8,723.80","8,672.31","3,04,671","2,64,22,00,270.85","44,762","1,28,906","42.31"
"MARUTI","EQ","18-Oct-2022","8,723.80","8,765.05","8,888.25","8,752.05","8,800.00","8,807.35","8,823.90","3,69,973","3,26,46,03,252.10","51,596","1,69,480","45.81"
"MARUTI","EQ","19-Oct-2022","8,807.35","8,851.40","8,855.00","8,695.00","8,702.00","8,719.35","8,773.88","3,85,416","3,38,15,92,274.25","65,629","2,09,668","54.40"
"MARUTI","EQ","20-Oct-2022","8,719.35","8,700.00","8,739.20","8,611.00","8,712.05","8,707.40","8,688.30","3,28,270","2,85,21,09,446.40","44,479","1,71,538","52.26"
"MARUTI","EQ","21-Oct-2022","8,707.40","8,730.00","8,794.00","8,641.00","8,699.90","8,703.30","8,718.78","3,56,203","3,10,56,55,790.15","58,127","2,03,216","57.05"
"MARUTI","EQ","24-Oct-2022","8,703.30","8,788.80","8,788.80","8,745.85","8,760.00","8,765.45","8,767.89","30,052","26,34,92,658.25","5,352","9,272","30.85"
"MARUTI","EQ","25-Oct-2022","8,765.45","8,820.00","9,017.00","8,797.40","9,010.10","9,005.00","8,944.30","7,27,441","6,50,64,50,628.05","90,435","3,89,605","53.56"
"MARUTI","BL","25-Oct-2022","8,828.15","8,765.45","8,765.45","8,765.45","8,765.45","8,765.45","8,765.45","1,01,789","89,22,26,390.05","1","-","-"
"MARUTI","EQ","27-Oct-2022","9,005.00","9,050.00","9,076.95","8,902.00","9,070.00","9,041.95","9,006.59","8,49,108","7,64,75,71,505.85","1,05,315","5,21,220","61.38"
"MARUTI","EQ","28-Oct-2022","9,041.95","9,095.00","9,549.95","9,051.00","9,548.00","9,492.55","9,303.69","18,73,029","17,42,60,85,634.65","1,83,797","4,07,777","21.77"
"MARUTI","EQ","31-Oct-2022","9,492.55","9,650.00","9,769.00","9,451.10","9,535.00","9,527.60","9,621.59","19,32,020","18,58,91,07,459.70","1,92,682","6,87,839","35.60"
"MARUTI","EQ","01-Nov-2022","9,527.60","9,635.00","9,636.90","9,375.00","9,435.00","9,454.60","9,491.95","8,05,517","7,64,59,23,256.40","1,00,273","4,07,792","50.62"
"MARUTI","EQ","02-Nov-2022","9,454.60","9,445.00","9,454.60","9,210.00","9,224.15","9,229.40","9,272.54","7,88,679","7,31,30,57,753.00","94,581","4,39,370","55.71"
"MARUTI","EQ","03-Nov-2022","9,229.40","9,210.00","9,310.00","9,164.40","9,234.95","9,239.10","9,225.31","6,16,860","5,69,07,25,446.55","74,435","2,47,573","40.13"
"MARUTI","EQ","04-Nov-2022","9,239.10","9,257.90","9,324.00","9,191.05","9,231.00","9,229.50","9,249.93","4,65,775","4,30,83,87,867.60","54,337","2,13,869","45.92"
"MARUTI","EQ","07-Nov-2022","9,229.50","9,277.00","9,352.80","9,254.30","9,326.00","9,333.30","9,309.73","4,69,017","4,36,64,23,082.05","48,554","2,14,736","45.78"
"MARUTI","EQ","09-Nov-2022","9,333.30","9,480.35","9,480.85","9,220.00","9,230.15","9,253.50","9,300.67","6,17,256","5,74,08,94,055.90","64,160","3,49,608","56.64"
"MARUTI","EQ","10-Nov-2022","9,253.50","9,201.00","9,250.75","9,071.00","9,109.00","9,097.25","9,121.00","4,45,700","4,06,52,30,559.95","49,250","2,31,869","52.02"
"MARUTI","EQ","11-Nov-2022","9,097.25","9,200.00","9,240.00","9,050.00","9,100.00","9,087.55","9,131.45","4,61,074","4,21,02,73,421.75","44,553","2,21,304","48.00"
"MARUTI","BL","14-Nov-2022","8,765.45","9,087.55","9,087.55","9,087.55","9,087.55","9,087.55","9,087.55","1,89,200","1,71,93,64,460.00","1","-","-"
"MARUTI","EQ","14-Nov-2022","9,087.55","9,100.00","9,163.05","8,992.55","9,155.00","9,152.35","9,122.51","2,82,822","2,58,00,46,161.70","42,163","1,01,912","36.03"
"MARUTI","EQ","15-Nov-2022","9,152.35","9,190.00","9,203.55","9,130.00","9,155.20","9,162.20","9,166.35","3,59,888","3,29,88,60,534.85","43,687","2,17,101","60.32"
"MARUTI","EQ","16-Nov-2022","9,162.20","9,160.00","9,252.50","9,099.85","9,120.00","9,134.95","9,181.03","3,50,737","3,22,01,28,298.15","38,035","1,70,264","48.54"
"MARUTI","EQ","17-Nov-2022","9,134.95","9,101.00","9,169.60","8,970.00","8,982.00","8,986.45","9,040.93","4,09,572","3,70,29,12,825.55","55,274","1,99,554","48.72"
"MARUTI","EQ","18-Nov-2022","8,986.45","9,010.00","9,023.95","8,836.00","8,853.75","8,848.05","8,888.39","5,15,615","4,58,29,89,142.10","64,539","2,61,179","50.65"
"MARUTI","EQ","21-Nov-2022","8,848.05","8,825.00","8,929.20","8,786.00","8,856.95","8,865.20","8,859.39","5,20,644","4,61,25,89,969.90","63,043","2,76,427","53.09"
"MARUTI","EQ","22-Nov-2022","8,865.20","8,875.00","8,934.95","8,859.05","8,887.15","8,873.75","8,888.06","4,55,948","4,05,24,93,296.60","65,505","2,86,561","62.85"
"MARUTI","EQ","23-Nov-2022","8,873.75","8,940.00","8,989.00","8,902.00","8,945.00","8,934.50","8,940.34","6,21,006","5,55,20,07,404.75","67,341","3,39,109","54.61"
"MARUTI","EQ","24-Nov-2022","8,934.50","8,968.90","8,994.90","8,921.00","8,992.95","8,967.10","8,951.88","4,55,343","4,07,61,76,202.60","47,457","2,43,207","53.41"
"MARUTI","EQ","25-Nov-2022","8,967.10","9,000.00","9,080.00","8,947.50","9,025.00","9,019.50","9,030.58","5,45,439","4,92,56,30,174.80","55,058","2,70,189","49.54"
"MARUTI","EQ","28-Nov-2022","9,019.50","9,028.00","9,104.10","8,950.00","8,968.00","8,985.40","9,032.40","4,39,956","3,97,38,59,541.50","46,475","2,49,082","56.62"
"MARUTI","EQ","29-Nov-2022","8,985.40","8,985.00","9,024.75","8,888.00","8,915.00","8,910.20","8,949.33","6,06,692","5,42,94,87,093.25","1,00,476","3,29,068","54.24"
"MARUTI","EQ","30-Nov-2022","8,910.20","8,924.00","9,020.00","8,870.00","8,990.00","8,974.15","8,935.52","10,87,650","9,71,87,16,516.15","1,14,796","7,28,552","66.98"
"MARUTI","EQ","01-Dec-2022","8,974.15","9,019.05","9,025.00","8,930.00","8,960.00","8,958.15","8,968.06","6,94,489","6,22,82,21,139.15","80,117","4,17,569","60.13"
"MARUTI","EQ","02-Dec-2022","8,958.15","8,820.00","8,928.90","8,754.75","8,823.00","8,815.85","8,825.90","9,71,612","8,57,53,48,570.45","1,11,529","4,46,718","45.98"
"MARUTI","EQ","05-Dec-2022","8,815.85","8,844.00","8,853.20","8,765.00","8,786.95","8,792.05","8,792.31","5,19,621","4,56,86,70,945.75","78,677","3,22,614","62.09"
"MARUTI","EQ","06-Dec-2022","8,792.05","8,777.20","8,800.00","8,694.95","8,715.00","8,717.35","8,736.56","5,51,379","4,81,71,58,364.90","75,499","3,13,063","56.78"
"MARUTI","EQ","07-Dec-2022","8,717.35","8,720.00","8,747.85","8,641.00","8,652.00","8,659.15","8,689.25","5,46,450","4,74,82,42,515.80","82,307","3,55,134","64.99"
"MARUTI","EQ","08-Dec-2022","8,659.15","8,665.00","8,711.00","8,606.05","8,681.00","8,682.70","8,670.30","4,76,001","4,12,70,69,174.05","67,879","2,99,690","62.96"
"MARUTI","EQ","09-Dec-2022","8,682.70","8,707.00","8,763.75","8,545.45","8,610.50","8,613.35","8,630.50","7,90,406","6,82,16,00,944.15","96,097","4,99,922","63.25"
"MARUTI","EQ","12-Dec-2022","8,613.35","8,609.00","8,693.30","8,515.30","8,659.30","8,659.75","8,632.67","4,45,039","3,84,18,76,421.70","76,726","2,52,741","56.79"
"MARUTI","EQ","13-Dec-2022","8,659.75","8,662.00","8,697.35","8,610.00","8,623.95","8,620.70","8,644.81","3,30,236","2,85,48,26,910.05","47,499","2,07,854","62.94"
"MARUTI","EQ","14-Dec-2022","8,620.70","8,650.00","8,677.70","8,596.05","8,649.00","8,641.60","8,630.52","3,43,670","2,96,60,51,811.45","40,427","2,06,181","59.99"
"MARUTI","EQ","15-Dec-2022","8,641.60","8,641.00","8,673.60","8,575.00","8,585.00","8,584.15","8,610.60","4,72,176","4,06,57,19,145.10","44,402","3,01,466","63.85"
"MARUTI","EQ","16-Dec-2022","8,584.15","8,559.50","8,588.00","8,446.00","8,478.00","8,485.80","8,507.31","6,24,222","5,31,04,47,935.55","72,107","3,81,741","61.15"
"MARUTI","EQ","19-Dec-2022","8,485.80","8,498.80","8,621.45","8,451.00","8,618.00","8,603.85","8,557.67","4,64,106","3,97,16,66,833.65","51,994","2,75,142","59.28"
"MARUTI","EQ","20-Dec-2022","8,603.85","8,584.40","8,584.40","8,432.05","8,510.95","8,524.35","8,504.91","6,94,906","5,91,01,11,203.00","85,811","4,51,270","64.94"
"MARUTI","EQ","21-Dec-2022","8,524.35","8,524.35","8,566.95","8,288.30","8,339.95","8,350.40","8,398.76","8,00,720","6,72,50,52,413.60","1,16,637","4,90,441","61.25"
"MARUTI","EQ","22-Dec-2022","8,350.40","8,356.65","8,384.00","8,288.00","8,330.00","8,334.35","8,330.14","5,80,858","4,83,86,31,015.90","93,760","3,18,081","54.76"
"MARUTI","EQ","23-Dec-2022","8,334.35","8,299.70","8,329.95","8,122.85","8,145.00","8,141.60","8,204.19","5,03,012","4,12,68,07,846.70","84,614","2,47,830","49.27"
"MARUTI","EQ","26-Dec-2022","8,141.60","8,147.00","8,346.00","8,076.05","8,258.90","8,256.80","8,222.45","3,15,102","2,59,09,10,966.30","48,585","1,36,800","43.41"
"MARUTI","EQ","27-Dec-2022","8,256.80","8,298.95","8,315.00","8,230.80","8,315.00","8,305.45","8,279.05","4,23,308","3,50,45,90,187.85","39,069","2,66,050","62.85"
"MARUTI","EQ","28-Dec-2022","8,305.45","8,315.00","8,453.50","8,287.60","8,415.00","8,421.05","8,405.36","5,38,632","4,52,73,95,346.90","58,185","2,31,413","42.96"
"MARUTI","EQ","29-Dec-2022","8,421.05","8,370.00","8,449.00","8,333.00","8,444.00","8,435.80","8,389.01","4,52,134","3,79,29,57,873.95","51,057","2,78,542","61.61"
"MARUTI","EQ","30-Dec-2022","8,435.80","8,470.00","8,490.00","8,362.25","8,413.00","8,394.60","8,423.45","4,33,976","3,65,55,73,363.35","50,883","2,35,384","54.24"
"MARUTI","EQ","02-Jan-2023","8,394.60","8,365.00","8,454.00","8,337.60","8,408.00","8,403.30","8,405.90","3,98,159","3,34,68,84,016.15","48,615","2,07,098","52.01"
"MARUTI","EQ","03-Jan-2023","8,403.30","8,380.00","8,402.00","8,304.15","8,390.00","8,382.75","8,363.88","4,93,207","4,12,51,21,885.85","79,882","3,01,315","61.09"
"MARUTI","EQ","04-Jan-2023","8,382.75","8,376.00","8,537.05","8,311.05","8,419.00","8,422.80","8,421.22","5,66,744","4,77,26,78,127.50","67,370","2,62,363","46.29"
"MARUTI","EQ","05-Jan-2023","8,422.80","8,444.95","8,475.00","8,390.05","8,470.00","8,461.10","8,428.69","4,17,716","3,52,08,00,140.80","70,713","2,33,382","55.87"
"MARUTI","EQ","06-Jan-2023","8,461.10","8,460.00","8,483.95","8,350.00","8,370.00","8,383.05","8,397.40","3,68,978","3,09,84,57,159.20","53,443","2,06,253","55.90"
"MARUTI","EQ","09-Jan-2023","8,383.05","8,424.85","8,446.95","8,325.10","8,380.00","8,377.00","8,385.69","6,13,406","5,14,38,33,217.05","92,471","3,90,583","63.67"
"MARUTI","EQ","10-Jan-2023","8,377.00","8,380.00","8,410.00","8,262.90","8,304.00","8,293.15","8,316.61","4,93,677","4,10,57,20,227.40","74,247","3,06,311","62.05"
"MARUTI","EQ","11-Jan-2023","8,293.15","8,334.65","8,334.65","8,249.15","8,298.45","8,284.45","8,289.45","3,27,536","2,71,50,92,146.35","56,685","1,72,791","52.75"
"MARUTI","EQ","12-Jan-2023","8,284.45","8,315.00","8,377.00","8,260.00","8,365.00","8,369.20","8,332.84","2,83,772","2,36,46,26,252.95","57,766","1,28,131","45.15"
"MARUTI","EQ","13-Jan-2023","8,369.20","8,397.00","8,500.05","8,351.00","8,454.20","8,453.40","8,450.10","7,05,220","5,95,91,82,204.15","77,785","4,38,916","62.24"
